ID;Titre;Nom fichier;Type MIME;Largeur;Hauteur;Poids (Ko);Date upload;Alt;Legende;Description (extrait);Post parent ID;URL;Featured image de (post IDs);Utilise dans contenu (post IDs);Statut usage;Score Alt;Score Titre;Score Legende;Score Description;Score SEO /100;Verdict SEO;Action recommandee
59381;fluentCRM-logo-color-1749040983.png;fluentCRM-logo-color-1749040983.png;image/png;612;104;8;2025-06-04;;;;0;https://schoolswp.com/wp-content/uploads/2021/01/fluentCRM-logo-color-1749040983.png;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
59365;Code promotionnel FluentCRM -20 % via SCHOOLSWP20;code-promotionnel-fluentcrm-20-pourcent-schoolswp.jpg;image/jpeg;1000;1500;121;2025-05-24;Code promotionnel FluentCRM SCHOOLSWP20 pour 20 % de réduction sur le plugin WordPress, visuel noir et vert schoolsWP;Obtenez 20 % de réduction sur le plugin FluentCRM grâce au code SCHOOLSWP20, une offre exclusive en partenariat avec schoolsWP.;Cette bannière promotionnelle annonce une réduction immédiate de 20 % sur FluentCRM, plugin CRM pour WordPress. Le code promo SCHOOLSWP20 est mis en a;59328;https://schoolswp.com/wp-content/uploads/2025/05/code-promotionnel-fluentcrm-20-pourcent-schoolswp.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
59364;Code promo FluentCRM -20 % | Offre schoolsWP;code-promo-fluentcrm-offre-exclusive-schoolswp.jpg;image/jpeg;1000;1500;128;2025-05-24;Code promo FluentCRM : -20 % avec l’offre exclusive SCHOOLSWP20 sur fond sombre avec logo schoolsWP;Bénéficiez d’une remise de 20 % sur le plugin FluentCRM grâce au code promo exclusif SCHOOLSWP20 proposé par schoolsWP.;Cette bannière met en avant une promotion spéciale pour FluentCRM, un plugin d’email marketing pour WordPress. Elle annonce une réduction de 20 % à l’;59328;https://schoolswp.com/wp-content/uploads/2025/05/code-promo-fluentcrm-offre-exclusive-schoolswp.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
59362;Tunnel WooCommerce – Déclencheurs FluentCRM pour WordPress;tunnel-automatisation-woocommerce-fluentcrm.jpg;image/jpeg;1024;568;122;2025-05-24;Interface FluentCRM affichant les déclencheurs WooCommerce pour tunnel d’automatisation sur WordPress;Capture d’écran montrant les options de déclenchement d’un tunnel WooCommerce dans FluentCRM, telles que commande terminée ou remboursée.;Cette image présente l’interface de création d’un tunnel d’automatisation dans FluentCRM, avec les déclencheurs spécifiques à WooCommerce. L’utilisate;59328;https://schoolswp.com/wp-content/uploads/2025/05/tunnel-automatisation-woocommerce-fluentcrm.jpg;;59402, 59391, 59328;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59359;FluentCRM : Gérer ses contacts emails efficacement;fluentcrm-gestion-contacts-email-wordpress.jpg;image/jpeg;1024;760;202;2025-05-24;Liste de contacts dans FluentCRM avec filtres par statut, étiquettes et options d’import/export sur WordPress;Gérez vos abonnés par listes, statuts et étiquettes via FluentCRM pour mieux segmenter vos campagnes email dans WordPress.;Cette capture montre le tableau de gestion des contacts dans FluentCRM, plugin CRM natif pour WordPress. Chaque ligne représente un abonné avec ses in;59328;https://schoolswp.com/wp-content/uploads/2025/05/fluentcrm-gestion-contacts-email-wordpress.jpg;;59402, 59391, 59328;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59357;FluentCRM : Statistiques avancées e-mails WordPress;fluentcrm-rapports-avances-tableau-bord-crm.jpg;image/jpeg;1024;1241;219;2025-05-24;Tableau de bord FluentCRM affichant les statistiques avancées des campagnes, contacts, et envois d’e-mails sur WordPress;Visualisez la croissance des contacts et les performances e-mails sur FluentCRM grâce à son tableau de bord analytique intégré à WordPress.;Cette image présente l’interface du module “Rapports avancés” de FluentCRM, plugin CRM pour WordPress. On y voit les indicateurs clés : nombre de cont;59328;https://schoolswp.com/wp-content/uploads/2025/05/fluentcrm-rapports-avances-tableau-bord-crm.jpg;;59328;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59354;FluentCRM : -20 % avec le code promo schoolsWP20;code-promo-fluentcrm-schoolswp20-paiement.jpg;image/jpeg;1024;469;114;2025-05-24;Panier FluentCRM avec réduction de 20 % via le code promo schoolsWP20 sur une licence annuelle;La remise de 20 % sur FluentCRM Pro est automatiquement appliquée grâce au code promo exclusif schoolsWP20 lors du paiement.;Cette capture d’écran illustre le processus de paiement de la licence annuelle FluentCRM Pro via WP Manage Ninja, avec une remise de 20 % appliquée gr;59328;https://schoolswp.com/wp-content/uploads/2025/05/code-promo-fluentcrm-schoolswp20-paiement.jpg;;59402, 59391, 59328;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59352;FluentCRM : Automatisation email marketing WordPress;fluentcrm-automatisation-marketing-wordpress.jpg;image/jpeg;1024;469;237;2025-05-24;Interface FluentCRM avec message promotionnel sur l’automatisation du marketing pour WordPress;FluentCRM propose une solution complète d’automatisation marketing pour WordPress, incluant gestion de contacts, campagnes et reporting.;Cette illustration présente l’interface utilisateur de FluentCRM, un plugin WordPress d’automatisation email. On y voit les principaux avantages du pr;59328;https://schoolswp.com/wp-content/uploads/2025/05/fluentcrm-automatisation-marketing-wordpress.jpg;;59402, 59391, 59328;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59346;Code promo FluentCRM -20% avec schoolsWP20;code-promo-fluentcrm-20-schoolswp.jpg;image/jpeg;1920;1080;254;2025-05-23;Code promo FluentCRM : -20% avec le code schoolsWP20 sur fond sombre avec logo schoolsWP;Profitez de 20% de réduction sur FluentCRM grâce au code schoolsWP20, une offre exclusive proposée par schoolsWP.;Cette bannière visuelle met en avant une offre promotionnelle FluentCRM réservée aux utilisateurs de WordPress. Grâce au code schoolsWP20, vous bénéfi;59328;https://schoolswp.com/wp-content/uploads/2025/05/code-promo-fluentcrm-20-schoolswp.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
59319;cPanel o2switch – Gérer mot de passe, langue et coordonnées;cpanel-preferences-utilisateur-securite-langue-o2switch.jpg;image/jpeg;1024;172;44;2025-05-22;Préférences utilisateur dans cPanel o2switch : mot de passe, langue et informations de contact;Depuis le panneau Préférences de cPanel, vous pouvez modifier la langue, gérer votre sécurité et mettre à jour vos coordonnées.;Cette image met en lumière la section Préférences du cPanel chez o2switch. Elle comprend trois fonctionnalités essentielles : le changement de mot de ;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-preferences-utilisateur-securite-langue-o2switch.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59317;cPanel o2switch – Tâches Cron, Terminal, Apache et outils avancés;cpanel-outils-avances-terminal-cron-apache-o2switch.jpg;image/jpeg;1024;314;67;2025-05-22;Outils avancés du cPanel o2switch : terminal, tâches cron, erreurs, index, MIME, Apache et antivirus;Accédez aux outils avancés d’administration serveur dans cPanel o2switch : planification Cron, terminal, gestion Apache et antivirus.;L’image présente les outils de la section Avancé du cPanel o2switch, permettant une gestion technique poussée d’un site WordPress. Elle inclut notamme;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-outils-avances-terminal-cron-apache-o2switch.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59316;cPanel o2switch – Environnements Node.js, PHP, Python et Ruby;cpanel-o2switch-setup-node-php-python-ruby.jpg;image/jpeg;1024;243;61;2025-05-22;Interface Logiciel du cPanel o2switch pour configurer Node.js, PHP, Python ou Ruby dans un hébergement web;Dans le cPanel o2switch, la section Logiciel permet d’activer des applications Node.js, Python, Ruby et de choisir une version PHP.;Cette image présente les options de configuration applicative proposées dans la section Logiciel de l’interface cPanel fournie par o2switch. L’utilisa;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-o2switch-setup-node-php-python-ruby.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59314;cPanel o2switch – Sécuriser son site WordPress avec SSL et SSH;cpanel-securite-ssl-ssh-firewall-wordpress-o2switch.jpg;image/jpeg;1024;314;84;2025-05-22;Outils de sécurité cPanel o2switch : SSH, SSL, pare-feu IP, antivirus, double authentification pour sécuriser WordPress;Le tableau Sécurité de cPanel chez o2switch centralise les outils essentiels pour protéger un site WordPress : SSL, SSH, IP, antivirus.;Cette capture présente la section Sécurité de l’interface cPanel fournie par o2switch. Elle inclut des outils clés pour sécuriser un site WordPress : ;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-securite-ssl-ssh-firewall-wordpress-o2switch.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59313;cPanel o2switch – Activer SSH et gérer les sauvegardes WordPress;cpanel-ssh-sauvegarde-jetbackup-o2switch.jpg;image/jpeg;1024;172;33;2025-05-22;Accès SSH et sauvegardes JetBackup disponibles dans la section Outils du cPanel o2switch;Dans la section Outils de cPanel o2switch, vous pouvez autoriser l’accès SSH sécurisé et gérer les sauvegardes via JetBackup 5.;Cette capture met en évidence deux fonctionnalités avancées de l’interface cPanel proposée par o2switch : Autorisation SSH pour accéder au serveur de ;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-ssh-sauvegarde-jetbackup-o2switch.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59306;cPanel o2switch – Statistiques visiteurs et usage serveur WordPress;cpanel-statistiques-visiteurs-ressources-o2switch.jpg;image/jpeg;1024;243;58;2025-05-19;Outils cPanel o2switch pour analyser trafic, erreurs, bande passante et ressources serveur d’un site WordPress;Suivez le trafic, la bande passante et les erreurs de votre site WordPress grâce aux outils de mesure intégrés dans cPanel o2switch.;L’image met en valeur la section Mesures de cPanel, l’interface d’administration proposée par o2switch. Cette section permet de consulter les statisti;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-statistiques-visiteurs-ressources-o2switch.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59305;cPanel o2switch – Gérer les domaines et DNS WordPress;cpanel-domaines-dns-sous-domaines-o2switch.jpg;image/jpeg;1024;243;54;2025-05-19;Section Domaines du cPanel o2switch avec options DNS, sous-domaines et redirections;Le panneau Domaines de cPanel permet de configurer vos noms de domaine, sous-domaines, zones DNS et redirections facilement.;Cette capture illustre les fonctionnalités de gestion de domaines disponibles dans le cPanel proposé par o2switch. L’utilisateur peut accéder à la con;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-domaines-dns-sous-domaines-o2switch.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59299;cPanel o2switch – Bases de données MySQL et PostgreSQL;cpanel-bases-donnees-mysql-postgresql-o2switch.jpg;image/jpeg;1024;313;102;2025-05-19;Outils cPanel o2switch pour gérer les bases de données MySQL et PostgreSQL avec accès phpMyAdmin et phpPgAdmin;Accédez à vos bases MySQL® et PostgreSQL via phpMyAdmin, assistants ou connexions distantes dans le cPanel o2switch.;Cette image présente la section Bases de données de l’interface cPanel utilisée par o2switch. Elle regroupe les outils permettant de gérer efficacemen;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-bases-donnees-mysql-postgresql-o2switch.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59298;cPanel o2switch – Gestion complète des fichiers WordPress;cpanel-o2switch-gestion-fichiers-wordpress.jpg;image/jpeg;1024;243;71;2025-05-19;Outils cPanel o2switch pour gérer fichiers, FTP, images et Git d’un site WordPress;Accédez aux fonctionnalités essentielles de cPanel avec o2switch : gestionnaire de fichiers, FTP, Git et espace disque pour WordPress.;"Cette capture montre l’interface ""Fichiers"" de cPanel proposée par o2switch, un hébergeur web français. Elle permet aux utilisateurs de gérer les fich";59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-o2switch-gestion-fichiers-wordpress.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59296;cPanel o2switch – Gérer ses emails WordPress facilement;cpanel-email-outils-gestion-messagerie-wordpress.jpg;image/jpeg;1024;527;161;2025-05-19;Interface cPanel intuitive de o2switch pour gérer emails, FTP et bases WordPress;L'interface cPanel de o2switch permet une gestion simplifiée des comptes emails, bases de données et fichiers pour WordPress.;Cette capture montre l’espace de gestion cPanel fourni par o2switch. L’utilisateur peut y administrer ses adresses e-mail, comptes FTP, bases MySQL et;59256;https://schoolswp.com/wp-content/uploads/2025/05/cpanel-email-outils-gestion-messagerie-wordpress.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59295;Outils o2switch pour booster votre site WordPress;outils-o2switch-optimisation-wordpress-ssl-cache.jpg;image/jpeg;1024;427;128;2025-05-19;Outils exclusifs o2switch pour optimiser WordPress : cache, SSL, sécurité et performance;Découvrez les outils exclusifs inclus dans l’hébergement o2switch, conçus pour accélérer, sécuriser et optimiser WordPress.;Cette image présente les fonctionnalités exclusives proposées par o2switch avec son offre d’hébergement web. On y retrouve des outils orientés perform;59256;https://schoolswp.com/wp-content/uploads/2025/05/outils-o2switch-optimisation-wordpress-ssl-cache.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59291;o2switch hébergeur web français performant;hebergeur-web-o2switch-prix-promo.jpg;image/jpeg;1024;742;294;2025-05-17;Hébergeur web o2switch 100% français avec logo et slogan institutionnel;Le logo officiel d’o2switch, acteur français reconnu pour son Gamme mutualisée Grow / Cloud / Pro d’hébergement web à petit prix.;Cette illustration institutionnelle présente la marque o2switch avec son slogan « L’hébergeur web 100% Français ». Idéale pour illustrer des articles ;59256;https://schoolswp.com/wp-content/uploads/2025/05/hebergeur-web-o2switch-prix-promo.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59288;o2switch : hébergeur web français ultra fiable;o2switch-avis-hebergeur-francais-ultra-fiable.jpg;image/jpeg;1000;1500;130;2025-05-17;o2switch avis sur un hébergeur web français fiable, performant et plébiscité pour ses services 100 % souverains et son support de qualité.;schoolsWP partage son avis sur o2switch, un hébergeur web français réputé pour la fiabilité de ses services, ses datacenters privés et son support 24/7.;Cette image met en avant un article d’avis publié par schoolsWP sur o2switch, l’un des hébergeurs web français les plus recommandés. Elle souligne l’a;59256;https://schoolswp.com/wp-content/uploads/2025/05/o2switch-avis-hebergeur-francais-ultra-fiable.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
59287;o2switch : hébergeur web 100 % français performant;o2switch-avis-hebergeur-francais.jpg;image/jpeg;1000;1500;128;2025-05-17;Interface de présentation de l’hébergeur web o2switch avec mentions 100 % français, datacenters privés, support réactif et offre unique.;o2switch est un hébergeur web français qui maîtrise l’intégralité de son infrastructure : serveurs, datacenters, réseau, et support client.;Cette image présente l'identité d’o2switch comme hébergeur web français indépendant, mettant en avant ses datacenters privés, son support client réact;59256;https://schoolswp.com/wp-content/uploads/2025/05/o2switch-avis-hebergeur-francais.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
59282;o2switch avis : Hébergeur web par excellence illustré;hebergeur-web-o2switch-page-accueil.jpg;image/jpeg;1024;469;246;2025-05-16;Page d'accueil du site d'o2switch avec mascotte tigre et slogan, illustrant un avis sur o2switch, un hébergeur web français.;La page d'accueil d'o2switch, hébergeur web français, met en avant sa mascotte tigre et le slogan « L’Hébergeur Web par Excellence ! ». Ce visuel reflète l'accent mis sur la performance de l’hébergement web et la qualité du support technique offerts par ce fournisseur.;Cette image présente la page d’accueil du site officiel d’o2switch, avec la mascotte tigre emblématique et le slogan « L’Hébergeur Web par Excellence ;59256;https://schoolswp.com/wp-content/uploads/2025/05/hebergeur-web-o2switch-page-accueil.jpg;;59420, 59256, 59434;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59265;o2switch : l’hébergeur français vaut-il vraiment le coup ?;avis-o2switch-hebergeur-web-francais.jpg;image/jpeg;1920;1080;229;2025-05-16;o2switch : avis sur l’hébergeur web français – analyse complète;Découvrez si l’offre unique d’o2switch, hébergeur web français, tient ses promesses selon notre test complet sur schoolsWP.;Cette illustration est utilisée comme visuel d’accroche pour un article d’analyse publié sur schoolsWP. L’objectif est d’interroger la fiabilité et la;59256;https://schoolswp.com/wp-content/uploads/2025/05/avis-o2switch-hebergeur-web-francais.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
59239;WP Rocket : plugin WordPress rapide et SEO-friendly;wp-rocket-plugin-cache-wordpress-rapide-seo.jpg;image/jpeg;1000;1500;118;2025-05-10;WP Rocket : plugin de cache pour accélérer les sites WordPress avec schoolsWP;Visuel de branding schoolsWP illustrant WP Rocket, plugin WordPress conçu pour booster les performances et le SEO.;Cette image présente un visuel de couverture utilisé dans le cadre d’un article ou d’une ressource affiliée autour du plugin WP Rocket. Elle associe d;2811;https://schoolswp.com/wp-content/uploads/2021/01/wp-rocket-plugin-cache-wordpress-rapide-seo.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
59238;WP Rocket : plugin cache WordPress pour vitesse & SEO;wp-rocket-boostez-vitesse-seo-wordpress.jpg;image/jpeg;1000;1500;122;2025-05-10;WP Rocket : boostez la vitesse et le SEO de votre site WordPress avec schoolsWP;Visuel WordPress présentant WP Rocket, le plugin de cache idéal pour améliorer vitesse de chargement et référencement naturel.;Cette image est conçue pour promouvoir WP Rocket, un plugin WordPress premium destiné à améliorer les performances web. Avec un design épuré et une ty;2811;https://schoolswp.com/wp-content/uploads/2021/01/wp-rocket-boostez-vitesse-seo-wordpress.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
59237;WP Rocket : logo plugin de cache WordPress performant;wp-rocket-dark.svg;image/svg+xml;268;73;11;2025-05-10;Logo WP Rocket sombre pour plugin de cache WordPress rapide et optimisé;Identité visuelle de WP Rocket, le plugin de cache leader pour améliorer la vitesse des sites WordPress.;Cette image représente le logo officiel de WP Rocket dans sa version sombre. Utilisé pour illustrer du contenu professionnel autour de la performance ;2811;https://schoolswp.com/wp-content/uploads/2021/01/wp-rocket-dark.svg;;2811;Actif (dans contenu);30;25;25;20;100;Excellent;OK
59236;WP Rocket : plugin WordPress rapide pour booster la performance;wp-rocket-plugin-cache-wordpress-performance.jpg;image/jpeg;1920;1080;261;2025-05-10;WP Rocket plugin de cache pour accélérer les sites WordPress;Découvrez comment WP Rocket optimise le cache et la vitesse de votre site WordPress.;Cette illustration présente le plugin WP Rocket, une solution premium d’optimisation de performance pour WordPress. Le visuel met en avant son positio;2811;https://schoolswp.com/wp-content/uploads/2021/01/wp-rocket-plugin-cache-wordpress-performance.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
